ID,y
3612,111.94037
3614,113.840805
3615,94.27674
3617,95.02486
3618,112.0298
3619,111.98015
3620,112.03143
3621,94.27674
3625,94.58014
3626,102.59655
3630,102.90427
3631,93.59117
3632,104.311005
3633,94.67238
3634,112.0298
3637,93.99823
3639,94.50858
3640,113.649574
3641,94.115715
3644,113.66976
3645,94.18227
3646,94.58137
3647,93.71415
3648,112.25472
3653,112.69481
3654,95.07329
3655,113.63177
3659,102.69789
3660,93.587326
3662,112.105316
3666,94.12491
3668,95.30086
3671,93.68454
3673,93.39788
3674,112.702805
3675,93.88861
3681,94.27343
3682,112.69481
3686,111.579124
3687,93.140144
3692,78.885284
3695,112.145386
3696,94.67341
3699,112.06499
3705,112.94004
3707,78.62443
3708,94.23725
3709,112.69481
3710,93.96961
3712,94.138245
3715,112.69481
3716,94.18227
3720,112.6053
3722,78.62443
3726,94.29987
3728,93.52186
3729,113.28109
3731,102.81212
3735,113.89691
3736,94.85145
3739,102.52416
3741,111.55676
3743,104.33711
3744,94.18471
3745,112.13622
3746,93.438225
3751,93.57804
3753,93.53919
3760,111.87734
3761,96.34869
3762,111.369514
3763,94.28309
3765,94.09096
3768,112.97109
3769,94.3374
3770,105.464645
3773,111.728004
3774,94.827515
3776,93.33702
3778,93.44451
3779,111.385124
3780,93.59385
3781,111.6828
3782,95.53502
3783,111.59645
3784,94.03711
3786,94.24733
3789,112.17475
3790,93.72752
3793,111.390144
3795,112.02227
3797,93.64669
3798,116.43243
3800,113.67905
3804,94.827515
3810,93.51238
3815,112.53737
3816,94.827515
3818,103.34629
3824,111.59645
3828,104.82125
3830,111.7229
3831,93.768326
3832,78.26144
3834,112.13622
3835,94.21389
3836,111.73841
3838,93.9571
3839,116.70906
3840,112.38314
3845,94.25269
3846,111.456184
3847,93.479065
3849,77.8927
3853,111.7435
3855,106.53518
3856,93.86367
3864,78.88896
3865,94.05356
3866,112.073494
3867,94.9428
3868,113.67905
3869,93.3682
3871,95.26068
3875,105.000496
3876,93.644264
3878,93.61778
3879,113.025024
3881,113.67905
3883,110.89017
3884,95.613045
3886,111.207
3890,94.36536
3893,111.22491
3897,104.68408
3901,93.29102
3902,111.14076
3913,112.2535
3914,94.17234
3916,93.472694
3917,112.62265
3924,104.07157
3925,94.281746
3928,94.97206
3929,112.36034
3932,93.0427
3933,104.022606
3934,79.14822
3935,93.81046
3936,94.235
3937,112.11718
3938,93.304886
3939,112.069626
3943,93.20674
3944,112.27867
3945,112.59054
3946,94.73541
3947,112.61844
3948,94.171684
3949,112.27867
3950,94.14157
3951,111.76948
3952,94.02222
3953,112.40129
3961,113.20115
3962,93.51363
3966,94.10205
3967,103.56839
3968,94.684166
3969,113.62064
3970,95.05323
3971,104.13833
3973,93.59339
3974,112.30173
3975,112.89815
3977,93.94302
3979,112.817894
3985,94.13349
3986,103.83917
3988,112.069626
3991,94.311905
3992,104.17757
3993,93.933174
3994,94.332405
3995,112.46455
4005,113.158554
4007,94.31895
4008,103.42397
4009,94.9718
4010,113.07731
4011,78.65225
4012,94.31895
4013,104.11916
4015,112.64799
4016,112.105774
4018,112.78554
4025,94.37202
4026,112.905914
4028,112.51728
4029,95.10689
4031,93.7332
4032,112.51775
4033,93.59785
4034,103.70541
4037,94.40572
4038,102.6956
4039,94.27857
4041,94.27756
4042,111.79056
4043,94.09684
4044,104.022606
4045,94.72623
4046,112.84995
4047,95.02205
4048,103.73078
4049,94.97309
4051,94.34822
4052,112.30173
4058,103.97501
4062,112.5884
4064,112.55062
4067,94.31895
4068,78.52879
4070,94.25356
4072,115.428825
4074,113.85669
4075,93.70081
4076,113.073715
4077,94.13902
4078,112.905914
4080,104.022606
4082,112.45946
4085,94.095695
4086,113.42297
4088,112.905914
4089,94.305115
4092,78.4812
4094,93.92209
4095,112.34624
4096,93.88062
4097,103.8031
4102,94.36109
4105,113.48209
4107,110.795105
4111,94.29723
4112,103.60051
4113,94.73711
4114,113.68595
4115,93.83504
4116,112.30668
4117,94.287766
4118,94.27756
4119,112.04535
4120,94.272675
4122,79.36369
4125,94.072495
4126,112.47592
4129,112.695435
4134,117.00159
4137,94.25479
4141,103.58042
4142,95.52237
4144,94.018036
4145,104.07157
4146,94.516335
4150,93.964355
4151,79.038536
4154,94.31895
4156,94.86921
4157,113.02846
4159,112.105774
4160,94.770706
4161,112.00471
4168,94.67176
4171,103.766304
4172,104.0466
4173,95.10689
4175,93.04802
4176,104.022606
4177,94.018036
4178,101.69093
4179,94.24045
4181,112.68978
4183,95.10689
4184,112.76517
4185,93.978264
4186,112.86603
4188,115.05984
4190,111.342354
4192,93.49429
4193,111.800804
4194,112.30173
4195,94.88611
4196,78.67762
4202,95.10689
4203,103.70541
4208,95.059296
4209,115.2468
4210,94.278046
4211,111.37559
4212,115.90399
4214,105.45785
4215,94.18411
4216,113.3666
4217,93.53535
4219,94.87412
4222,112.11718
4224,78.7621
4231,104.23657
4232,95.10689
4234,94.278046
4236,94.018036
4237,103.97501
4240,94.05207
4242,103.7698
4243,94.87412
4247,94.02127
4248,112.28754
4249,93.90642
4254,102.71772
4263,94.27859
4265,112.36034
4267,112.01705
4268,112.36034
4271,112.80102
4272,94.31895
4273,112.29991
4274,93.90131
4276,93.85404
4278,94.37202
4280,94.835045
4281,112.21436
4283,95.88925
4284,112.39383
4285,94.84397
4286,112.43451
4287,93.74304
4288,118.26143
4289,93.35295
4290,82.28124
4293,93.73806
4296,112.06441
4297,94.34923
4299,93.94748
4303,112.5651
4310,94.684166
4312,103.724754
4318,103.97501
4320,113.02365
4322,94.35621
4323,115.197426
4325,105.45785
4326,112.695435
4328,103.79454
4330,103.724754
4332,112.46182
4333,94.19994
4335,94.23459
4336,111.716064
4338,104.11916
4341,94.29307
4342,103.35682
4344,103.97501
4347,94.504105
4348,104.022606
4351,105.22758
4352,94.31895
4353,113.0022
4355,102.620026
4356,94.095695
4359,103.25729
4360,94.23386
4361,94.23053
4364,94.29816
4365,104.00573
4368,94.83152
4372,94.6487
4374,93.32806
4376,94.33099
4377,103.94532
4380,94.67176
4383,104.325676
4384,94.37202
4385,102.6563
4389,94.28927
4391,94.40423
4392,112.16712
4393,93.73029
4395,94.10789
4396,112.27867
4398,112.85832
4399,105.677895
4401,93.90398
4406,94.70485
4408,103.724754
4412,104.022606
4415,94.12211
4418,112.740135
4419,93.32806
4420,78.52879
4422,112.27867
4423,93.32806
4425,93.714195
4428,112.678154
4431,110.90351
4434,93.40224
4436,94.41342
4437,112.59909
4439,115.709785
4440,94.290855
4441,112.90819
4444,94.6611
4445,105.45785
4446,94.256836
4447,114.22534
4452,103.70541
4456,112.80102
4457,93.95868
4458,112.42204
4460,94.095695
4461,115.709785
4462,94.05498
4465,102.30886
4466,104.6756
4468,95.10265
4469,103.724754
4472,112.68978
4475,94.26605
4478,94.09661
4479,112.34099
4480,93.949745
4483,78.48386
4484,93.80061
4485,103.79762
4486,95.05323
4488,94.26216
4489,103.78318
4490,94.67176
4491,105.628105
4492,94.17662
4493,105.27527
4494,94.287766
4495,102.30752
4498,79.17055
4499,96.52638
4500,102.82533
4503,113.07124
4505,102.30886
4506,93.845535
4507,94.09075
4508,103.97501
4510,112.695435
4511,93.46053
4513,95.10689
4516,79.06345
4519,93.77405
4521,94.10657
4531,94.3102
4532,78.54837
4533,121.74521
4534,115.551765
4536,103.97501
4537,93.95868
4539,93.88747
4542,102.281654
4545,93.36782
4549,93.642136
4551,93.964355
4554,103.783455
4556,112.23726
4559,112.46455
4561,112.36311
4562,111.37284
4566,112.01485
4569,93.94104
4570,112.27867
4573,94.27859
4574,102.32821
4575,94.12211
4577,94.27859
4578,112.11718
4580,114.52593
4582,93.85201
4583,112.27867
4585,94.67176
4587,103.97501
4595,93.35881
4596,112.84162
4601,94.58694
4602,112.55008
4603,94.67176
4605,113.08555
4606,93.73794
4607,113.703064
4608,94.155205
4610,94.97206
4613,103.70541
4617,93.49983
4618,112.09412
4619,93.49429
4620,94.48117
4622,104.614296
4625,94.095695
4626,103.97501
4627,94.67176
4629,93.44902
4631,93.978264
4633,103.97501
4634,114.21145
4635,93.9094
4639,94.297195
4640,103.76677
4642,103.56839
4644,112.14866
4646,103.97501
4647,95.02205
4648,79.15517
4649,93.94104
4650,112.93352
4655,93.642136
4660,94.02037
4661,115.675316
4662,93.75695
4663,112.57142
4665,94.51713
4666,112.50285
4667,103.56839
4668,94.87412
4670,93.71822
4671,112.52532
4672,94.97309
4673,103.70541
4675,103.81627
4676,94.523056
4677,111.92863
4680,94.795525
4682,94.14157
4683,112.86683
4685,104.022606
4686,94.09811
4688,112.494835
4690,111.89309
4692,112.25458
4693,93.35725
4697,93.73639
4700,111.44245
4702,111.54471
4707,116.52192
4708,94.14322
4710,78.76319
4716,102.89894
4717,94.84305
4718,94.43657
4720,95.019585
4721,79.15601
4723,94.86652
4726,112.63806
4727,93.58684
4729,94.23474
4731,94.53596
4732,112.28391
4735,94.478485
4736,103.71773
4737,94.820564
4738,112.19888
4739,112.21836
4744,103.75928
4747,94.25642
4749,115.18122
4750,94.14322
4752,112.47177
4755,94.73169
4756,103.700264
4757,112.98148
4758,94.820564
4759,102.60545
4763,94.84305
4764,102.62513
4765,93.999115
4766,94.66796
4767,112.284706
4769,112.63231
4770,94.704834
4771,79.098015
4772,104.12382
4774,112.494835
4776,112.498085
4777,112.44411
4778,94.54051
4780,94.85763
4784,94.81811
4786,94.98639
4787,78.52177
4788,94.963715
4789,112.47177
4791,104.036865
4792,94.01985
4795,112.37551
4796,93.434875
4803,93.56341
4805,95.019585
4807,93.24534
4809,93.50661
4816,94.2551
4817,79.335724
4818,93.4805
4820,94.427376
4821,102.73502
4823,112.74296
4824,94.06138
4825,112.68961
4829,102.260056
4830,95.25569
4831,114.24391
4833,104.728195
4836,94.170074
4837,112.494835
4838,93.16911
4840,93.88737
4841,78.52648
4842,93.17571
4843,112.313354
4844,93.15183
4849,107.902824
4851,103.77223
4852,93.65588
4858,93.517166
4860,95.25569
4863,112.65166
4864,95.06631
4865,112.35639
4867,113.02451
4868,93.456436
4869,112.51276
4873,93.4699
4875,95.12979
4876,112.15351
4877,94.068886
4878,112.1953
4880,78.52177
4886,112.77429
4888,103.75928
4889,95.02293
4890,112.729
4893,94.4646
4895,94.350716
4896,104.12382
4899,94.23528
4901,94.478485
4902,112.87287
4903,94.28783
4904,112.47177
4910,93.50607
4912,93.35025
4915,95.01966
4916,103.59348
4917,94.38391
4920,104.12382
4927,103.69838
4928,93.94942
4931,103.69838
4934,93.06746
4936,94.16237
4939,112.713905
4942,112.09254
4943,95.25569
4944,102.66482
4945,94.23832
4947,112.1953
4948,93.66664
4951,94.32611
4952,112.47177
4953,93.97479
4956,94.28783
4957,114.01803
4958,94.29543
4960,94.32611
4968,94.5442
4969,102.37489
4971,103.601715
4973,112.494835
4975,113.14125
4976,94.31897
4978,93.50661
4979,112.56067
4982,94.994644
4983,110.57681
4984,96.58163
4985,116.52192
4986,93.5335
4987,113.39426
4988,94.708626
4994,94.29036
4995,95.118675
5002,78.71913
5004,93.66252
5005,103.507454
5006,94.16684
5007,102.19649
5009,112.59387
5011,112.494835
5014,94.0821
5015,103.46756
5018,93.732994
5019,112.37551
5020,92.88889
5021,110.59972
5022,94.15241
5023,93.7219
5025,95.25569
5032,93.74125
5034,95.58029
5036,93.393776
5038,94.81811
5039,112.90013
5046,95.02877
5049,112.37551
5051,94.64098
5052,93.406746
5053,112.494835
5054,95.25569
5055,94.76691
5057,94.0062
5059,93.86056
5062,96.175545
5063,112.51192
5065,112.60949
5069,93.96668
5071,95.2081
5074,113.20317
5075,93.53267
5076,112.528275
5077,78.52177
5079,103.54451
5080,94.85561
5081,112.494835
5083,103.43544
5088,104.34572
5089,93.86474
5093,110.57681
5094,103.652725
5095,93.86474
5099,111.610115
5101,112.72361
5103,102.58604
5104,93.65
5105,110.8903
5107,93.610466
5108,113.12967
5109,93.86592
5111,94.31644
5112,112.1953
5113,93.870285
5114,110.39611
5115,94.86496
5118,94.03816
5122,95.25569
5123,78.83187
5125,94.189095
5127,102.94323
5128,94.5836
5129,114.84525
5132,94.16684
5134,113.012474
5135,94.189095
5137,111.5794
5142,93.84307
5143,103.79938
5144,93.81766
5148,92.95758
5149,93.91717
5150,104.165825
5154,78.52177
5155,94.12161
5159,93.15774
5164,93.63707
5165,113.833435
5166,93.50661
5167,112.598
5169,93.43831
5171,93.86357
5172,112.74296
5176,94.65256
5184,110.74365
5185,94.49804
5186,112.28609
5188,104.0764
5189,112.15351
5190,93.586395
5191,113.833435
5193,112.74296
5196,94.76691
5199,78.38605
5200,103.75928
5203,93.04319
5204,112.14882
5205,93.647835
5207,94.35762
5208,105.87399
5212,94.07838
5214,94.075005
5218,93.42897
5220,94.58196
5222,93.62839
5224,95.524315
5225,104.12382
5227,110.9764
5229,103.92499
5232,93.55479
5233,116.61713
5234,103.69838
5237,112.427475
5239,112.472694
5240,93.23002
5241,112.37551
5244,93.43792
5248,112.80841
5251,93.23002
5253,94.14322
5255,94.318504
5256,101.89273
5257,94.34843
5259,95.3873
5260,111.11748
5266,94.45856
5268,94.26476
5275,112.45053
5276,111.57878
5277,95.57992
5279,94.318504
5280,103.92499
5281,94.820564
5283,95.911194
5284,78.36085
5285,95.118675
5286,103.81625
5287,94.322784
5289,94.03306
5290,112.74296
5292,105.060486
5293,94.903206
5294,103.61589
5297,93.49627
5299,103.63671
5302,94.28248
5305,78.34712
5306,94.318504
5308,94.58876
5309,94.06138
5310,112.807945
5312,112.72361
5316,111.96022
5317,95.16972
5319,79.05178
5320,95.25569
5323,93.50928
5329,113.09731
5331,112.21836
5334,112.14327
5336,112.74296
5338,104.17141
5341,94.05192
5345,94.55777
5348,94.28783
5349,113.11515
5355,103.78785
5356,94.291214
5360,103.790596
5362,112.052734
5364,112.391594
5366,103.77231
5367,94.53067
5368,94.40266
5370,94.484474
5371,78.52177
5373,103.591805
5375,112.427475
5376,93.16911
5378,112.391594
5379,94.38117
5383,93.86583
5384,102.77418
5389,112.819214
5391,78.52177
5393,112.61543
5395,112.82171
5397,112.55951
5398,93.63181
5399,112.88212
5401,116.58588
5402,94.02428
5403,112.73102
5404,94.39207
5407,78.67059
5408,94.58961
5413,111.51392
5414,93.97034
5417,94.74384
5418,105.060486
5420,113.08907
5421,93.554985
5424,93.636734
5425,112.14882
5426,94.476326
5429,112.96988
5431,93.98864
5437,101.97547
5440,93.206955
5444,104.7618
5446,103.59348
5447,94.18702
5451,94.30401
5452,112.22071
5455,103.69838
5456,94.236664
5458,93.60584
5459,112.38015
5460,94.2939
5462,94.820564
5463,111.786285
5464,93.434875
5465,114.21213
5466,95.25569
5467,103.69838
5468,94.29026
5469,112.61895
5472,94.29493
5474,93.01927
5475,111.10224
5476,95.118675
5479,103.92499
5480,112.45053
5482,112.838585
5485,94.6688
5486,116.716125
5488,78.73473
5495,103.92499
5496,94.38117
5497,112.11594
5499,112.13551
5503,93.35683
5504,94.2495
5507,95.25569
5509,93.706276
5511,93.8052
5512,112.082924
5516,112.47177
5517,95.44333
5518,103.91905
5521,94.10884
5522,104.926994
5527,95.25569
5528,94.427376
5529,112.08032
5532,95.88099
5533,111.867485
5535,104.005905
5536,104.01795
5540,94.25642
5547,94.26985
5548,112.349915
5550,78.4987
5551,93.94942
5554,112.606705
5555,94.149574
5559,112.45047
5560,93.97638
5561,112.28707
5562,93.14605
5563,112.98059
5565,78.56949
5566,94.11316
5567,103.67278
5568,94.820564
5572,94.820564
5574,94.13517
5576,93.67772
5579,112.43657
5580,78.88121
5581,95.03398
5583,94.442474
5584,112.121666
5586,112.73095
5587,94.08006
5589,102.30306
5591,102.04667
5592,93.99688
5593,112.32649
5594,94.95686
5595,78.74739
5596,112.494835
5597,112.30589
5598,116.39048
5599,94.23832
5602,112.74514
5603,94.95686
5605,93.927666
5607,94.01634
5608,112.62168
5609,94.13198
5610,93.98384
5612,94.01329
5613,112.127914
5614,94.012215
5616,94.300835
5621,95.02293
5623,93.92729
5628,113.39426
5629,94.236664
5631,94.571815
5633,101.8854
5638,103.782036
5639,93.92679
5640,103.91035
5645,94.280945
5646,79.1203
5649,94.39983
5653,112.44528
5655,113.02666
5656,94.32611
5658,94.10884
5662,116.76043
5663,93.776955
5667,95.01092
5670,94.23832
5671,102.28
5672,93.92679
5673,102.59944
5674,94.002846
5675,102.34886
5676,94.303856
5679,112.494835
5683,112.439095
5687,94.90927
5688,78.474174
5690,94.6456
5691,112.48715
5692,93.529015
5693,111.83137
5694,94.7975
5697,112.382256
5698,93.84675
5699,112.494835
5704,94.45856
5707,112.494835
5709,103.843796
5710,94.067894
5714,94.30401
5718,93.97034
5721,94.16237
5723,94.81811
5724,112.60949
5725,94.14322
5726,111.852905
5729,95.25569
5730,103.91905
5731,94.32154
5733,78.44212
5736,94.01893
5741,102.2298
5745,112.349915
5747,93.984184
5748,103.93011
5750,112.48631
5751,93.70078
5752,94.236664
5754,93.92635
5755,94.36261
5757,94.73574
5758,116.53126
5760,102.59548
5762,102.33081
5766,111.68815
5768,95.25569
5769,116.66143
5770,94.42016
5771,112.69802
5772,93.53351
5773,111.99433
5774,94.17436
5776,93.8539
5777,112.494835
5778,94.01037
5780,112.874535
5782,94.28226
5783,77.46162
5784,95.25569
5786,94.649445
5788,94.81722
5789,113.02412
5790,94.27784
5791,103.89939
5793,105.2845
5794,94.29036
5796,116.496315
5797,93.86583
5801,94.752945
5803,94.90927
5804,113.20875
5805,94.01329
5806,78.52177
5808,112.349915
5813,94.45856
5815,95.151505
5816,103.81217
5822,94.22313
5823,112.494835
5825,105.8353
5827,112.254105
5829,102.28
5830,93.830605
5831,112.34021
5832,94.14923
5833,112.349915
5837,113.41732
5838,94.233345
5839,94.67968
5842,103.91035
5844,112.36291
5845,103.74004
5846,113.090965
5848,78.52177
5850,113.225845
5851,93.99825
5853,95.25569
5854,103.69213
5858,103.91035
5860,112.36291
5864,102.599144
5866,95.39255
5867,112.494835
5868,94.14938
5869,112.60918
5870,94.30546
5871,113.046005
5874,113.80783
5876,112.19158
5877,93.535614
5878,93.972694
5879,112.349915
5880,92.92137
5884,93.973816
5886,112.14882
5890,104.60143
5896,94.23832
5897,102.41115
5898,95.25569
5901,103.859024
5903,112.494835
5906,93.98384
5908,112.494835
5909,93.851204
5910,112.127914
5911,94.410965
5912,112.366
5914,113.80783
5919,112.494835
5924,94.994644
5926,94.16237
5929,103.83431
5930,94.478485
5932,95.019585
5933,112.86874
5934,94.43895
5935,112.039215
5936,93.58647
5937,113.96325
5938,94.94439
5939,111.30657
5942,111.95398
5943,94.200455
5944,103.7989
5946,112.47177
5951,93.326126
5953,102.442894
5954,94.25567
5957,103.69506
5961,93.63075
5962,103.96383
5964,79.78512
5965,94.74345
5968,113.58384
5969,93.595024
5974,93.828545
5975,112.334526
5978,78.32359
5981,103.69506
5982,93.95514
5983,116.53333
5989,112.43974
5991,93.865005
5992,102.35886
5995,94.21557
5996,102.51103
5997,111.329735
5998,93.481445
5999,78.1513
6001,112.07644
6002,93.38067
6003,111.595924
6004,94.25567
6006,112.142
6007,93.72743
6011,104.173096
6012,103.46814
6014,94.20808
6015,102.69562
6016,94.617676
6017,112.10596
6018,95.0528
6024,94.10097
6025,104.7146
6026,112.65182
6028,112.6139
6029,78.42011
6030,94.040344
6036,113.58384
6040,94.01329
6041,112.388466
6042,93.72147
6044,94.26486
6045,103.6754
6047,104.703
6048,93.77664
6049,111.72561
6051,116.15641
6052,112.20374
6053,93.27761
6054,112.158264
6058,103.81233
6059,94.13036
6062,95.0528
6063,116.29343
6064,103.4659
6065,94.01329
6067,94.36167
6068,112.49336
6070,102.61593
6071,104.89492
6072,111.92481
6080,111.92481
6081,93.79996
6084,103.96383
6087,94.29674
6089,106.00222
6092,111.92481
6094,94.10112
6095,112.47372
6097,113.40282
6100,93.71973
6104,105.48135
6105,93.74653
6106,111.825294
6107,78.44669
6108,94.11791
6109,111.92481
6110,93.177
6114,111.92481
6116,92.86875
6117,102.277695
6118,93.985176
6123,78.31888
6125,112.47372
6128,111.7732
6130,102.36106
6132,112.4585
6137,78.32359
6139,112.98465
6140,94.18918
6141,113.40282
6142,103.43611
6144,107.47793
6145,94.87627
6146,93.3773
6149,93.84201
6156,95.62628
6159,113.045876
6160,94.18918
6162,103.991035
6164,112.11247
6165,93.1881
6168,78.295815
6169,112.125916
6170,94.26989
6171,112.38063
6172,93.02405
6173,112.57169
6176,95.0528
6177,93.37754
6178,94.140594
6180,94.15473
6181,103.6754
6182,93.85782
6185,93.841
6186,112.40206
6188,112.36818
6189,94.33307
6192,103.96383
6193,93.99757
6194,103.6754
6195,94.30767
6196,115.61374
6197,93.723465
6201,112.158264
6202,93.78095
6203,112.42248
6204,93.74653
6207,116.76043
6209,94.791756
6210,93.00728
6211,113.76036
6213,112.40206
6216,93.02405
6217,93.19831
6219,94.01329
6222,78.467705
6223,93.88856
6235,95.0528
6240,93.91027
6242,94.52026
6247,93.79996
6251,112.63005
6254,112.29941
6255,95.04362
6260,102.418884
6261,94.20808
6262,103.596825
6264,112.587006
6269,103.63998
6271,103.49751
6275,112.10855
6276,93.89345
6278,93.8739
6279,112.125916
6281,111.82503
6284,93.89996
6286,94.40432
6287,78.25838
6288,93.986206
6292,93.51901
6293,93.74653
6295,93.276665
6298,112.142
6300,112.07644
6304,103.6754
6308,112.00498
6310,94.59127
6312,111.92481
6320,94.11865
6324,94.08335
6325,112.51765
6330,94.83109
6336,111.10281
6340,103.57031
6341,95.0528
6342,102.845184
6344,93.9764
6345,112.751465
6347,112.125916
6348,94.74416
6349,112.142
6351,78.31888
6353,112.52229
6354,93.74653
6357,94.156906
6358,104.00514
6360,102.136375
6363,113.39426
6364,93.3519
6368,111.02396
6370,92.92856
6371,93.24949
6377,93.40173
6379,92.76127
6381,93.45775
6382,77.84246
6383,111.06221
6388,111.00202
6390,110.86221
6392,101.29485
6393,93.48957
6395,93.39804
6398,102.85944
6401,77.84246
6402,93.077896
6403,110.65271
6405,93.28657
6406,92.70492
6407,111.226715
6409,103.044174
6411,91.77007
6413,93.365715
6416,103.37491
6417,92.74039
6418,93.16638
6419,115.47577
6420,110.73797
6426,111.48227
6429,92.87822
6430,93.12611
6431,110.65271
6432,93.940605
6434,93.51439
6437,111.44112
6438,93.21121
6439,102.891495
6440,93.24006
6441,93.435005
6442,110.37578
6443,94.11527
6445,92.81993
6448,111.226715
6450,110.86221
6453,93.95351
6455,92.70358
6457,92.98258
6458,111.90981
6461,93.33542
6464,111.25385
6467,92.65286
6469,93.770546
6470,77.68128
6471,93.39081
6473,102.77754
6474,93.12611
6479,93.33542
6481,93.142845
6484,110.86221
6495,93.32617
6496,112.39291
6505,110.40265
6506,93.94067
6508,93.770546
6509,93.20197
6510,102.79775
6512,102.79689
6513,93.27124
6514,111.52336
6515,93.343796
6519,93.55899
6521,92.92584
6523,77.84246
6525,102.89697
6526,93.126656
6528,93.20094
6529,111.77118
6531,102.81635
6533,102.9599
6534,93.22058
6535,111.226715
6536,92.40469
6537,111.86826
6540,93.1352
6541,111.06221
6547,93.07012
6548,111.362434
6551,111.5844
6553,110.668976
6555,103.00749
6556,93.770546
6561,77.81041
6564,92.901566
6565,111.226715
6568,92.80132
6569,110.37578
6573,102.6576
6574,93.33542
6577,111.12854
6579,113.291145
6581,92.79665
6582,110.65271
6585,103.97746
6586,93.76135
6589,101.5549
6590,77.99129
6593,93.25133
6594,111.004295
6595,93.09446
6599,92.26285
6600,93.78713
6601,110.68803
6602,92.67287
6603,111.226715
6604,93.28546
6607,102.933044
6608,104.670425
6609,93.33542
6611,92.689606
6613,110.37578
6614,93.28657
6616,93.22004
6617,110.37578
6618,93.27124
6619,101.48532
6621,103.00749
6627,104.28253
6629,111.14813
6631,77.84246
6634,93.39804
6636,93.27124
6638,92.80132
6639,110.37578
6641,111.226715
6642,93.59843
6651,113.35465
6654,78.02955
6657,92.94308
6663,92.70455
6665,110.96323
6666,93.31851
6668,93.27124
6669,103.00749
6670,92.66368
6671,93.548836
6673,93.76238
6675,92.758156
6676,77.84246
6677,93.365715
6679,93.23496
6680,110.78683
6681,102.79775
6685,102.79775
6688,93.20197
6689,93.09446
6690,110.709496
6692,110.37578
6693,93.78942
6694,93.1703
6698,115.47577
6699,92.97981
6700,110.019936
6701,92.98258
6702,110.77419
6704,93.09446
6707,110.40265
6712,111.226715
6713,93.788635
6715,93.22026
6721,110.34523
6722,93.105736
6723,112.096756
6724,93.32984
6725,115.47577
6731,111.09552
6735,80.573875
6736,93.22026
6737,107.35789
6738,93.70752
6739,101.50731
6741,101.82924
6743,93.025154
6745,93.27124
6747,111.3394
6749,92.91665
6750,102.95239
6751,114.85288
6752,93.3811
6753,110.37578
6755,112.75728
6756,92.99077
6757,102.77754
6759,110.58316
6761,93.51535
6763,93.39081
6764,115.37676
6765,93.08029
6766,110.13799
6768,111.07829
6771,93.09446
6773,93.06887
6774,92.687
6778,103.73719
6779,93.51357
6781,92.20942
6784,93.214714
6786,92.66452
6787,111.6082
6790,92.7648
6793,103.130424
6795,110.37578
6798,111.25385
6806,103.13257
6807,92.84047
6810,93.18282
6815,109.76633
6816,92.72732
6817,101.003555
6818,93.22754
6819,103.044174
6820,92.84047
6822,93.251945
6823,114.81794
6824,111.06221
6825,93.390305
6828,77.37427
6829,111.0929
6831,109.73673
6832,92.57394
6833,111.02117
6834,93.39081
6836,94.11703
6837,111.226715
6838,93.13601
6840,101.679436
6843,92.52777
6845,92.54694
6846,92.63618
6847,111.02117
6851,111.921326
6852,92.84395
6853,112.09101
6858,93.16111
6861,111.35875
6863,110.68803
6864,77.99129
6865,93.61877
6866,111.226715
6867,93.72002
6868,102.566086
6869,93.22754
6870,111.06221
6874,109.76633
6875,93.15065
6877,111.07829
6878,93.140465
6880,93.24949
6883,110.43889
6884,92.972466
6886,93.53778
6890,93.27958
6893,109.60259
6894,92.59897
6899,111.07829
6900,92.85161
6904,93.11222
6905,109.871666
6906,93.146126
6910,92.739174
6912,101.34339
6913,111.531204
6920,92.63618
6922,92.902435
6923,110.37578
6926,92.69401
6927,109.5298
6928,92.57863
6931,109.79785
6933,93.114136
6936,92.70505
6937,111.226715
6939,112.79627
6941,93.07275
6942,111.734695
6943,93.31829
6944,101.006775
6945,93.20758
6946,110.875
6947,114.93189
6949,103.044174
6951,103.044174
6953,111.090614
6954,92.8767
6955,111.683334
6963,109.63719
6964,92.93482
6966,93.5347
6968,92.63618
6970,102.79775
6972,111.59939
6976,110.5159
6978,111.226715
6981,102.45607
6985,102.9048
6986,92.92584
6987,110.73734
6989,111.3447
6991,114.81794
6993,111.99643
6994,93.24006
6995,110.92482
6996,94.04543
6997,111.44112
6998,78.35698
7001,109.63719
7003,111.496574
7006,92.95725
7008,103.04353
7010,92.54694
7011,92.814575
7012,112.68232
7013,93.09446
7014,109.33034
7017,101.54549
7018,93.27124
7019,92.50589
7023,93.20758
7024,101.17603
7025,92.856575
7026,111.2448
7027,93.279655
7028,111.94785
7030,110.37578
7031,92.90443
7033,111.98396
7036,92.981575
7037,93.1529
7039,93.18282
7044,93.47995
7045,111.226715
7046,95.351944
7049,102.62612
7050,93.814766
7051,102.79775
7054,109.1658
7055,93.2339
7057,92.974655
7060,111.07829
7061,93.770546
7063,92.26064
7064,109.53842
7067,93.24949
7071,92.781944
7074,102.97031
7075,93.365715
7078,111.226715
7079,93.09446
7080,112.87021
7081,93.24454
7082,111.226715
7083,93.13338
7085,111.556656
7092,103.044174
7094,92.88678
7100,92.94231
7101,109.3246
7102,111.226715
7104,109.94529
7105,93.770546
7106,93.05133
7107,101.3594
7108,77.620224
7109,92.60468
7110,111.226715
7112,93.07729
7113,102.79775
7114,92.92063
7116,111.226715
7117,93.770546
7118,102.71798
7120,93.15584
7121,101.67164
